13.01.2018;0.191125;0.193270;0.171590;0.171590;180,629;-;token;1;
12.01.2018;0.205888;0.218883;0.173446;0.191147;132,214;-;token;1;
11.01.2018;0.220716;0.225990;0.185950;0.205523;99,461;-;token;1;
10.01.2018;0.229399;0.229399;0.198693;0.220794;98,348;-;token;1;
09.01.2018;0.216410;0.245642;0.205180;0.229371;224,010;-;token;1;
08.01.2018;0.271186;0.275351;0.188716;0.218730;324,217;-;token;1;
07.01.2018;0.220301;0.299649;0.217622;0.270550;337,350;-;token;1;
06.01.2018;0.216212;0.243551;0.180184;0.220583;137,578;-;token;1;
05.01.2018;0.212474;0.262034;0.199639;0.216088;166,467;-;token;1;
04.01.2018;0.187232;0.214821;0.179865;0.210558;121,130;-;token;1;
03.01.2018;0.179422;0.212170;0.173821;0.187637;74,602;-;token;1;
02.01.2018;0.189256;0.191461;0.166835;0.179248;50,868;-;token;1;
01.01.2018;0.189120;0.201583;0.175412;0.189748;49,602;-;token;1;
31.12.2017;0.171990;0.194678;0.163949;0.189169;28,516;-;token;1;
30.12.2017;0.205852;0.206093;0.157702;0.172336;36,508;-;token;1;
29.12.2017;0.182826;0.228879;0.167146;0.205869;68,941;-;token;1;
28.12.2017;0.241711;0.244389;0.173356;0.182385;54,073;-;token;1;
27.12.2017;0.256497;0.266587;0.222884;0.247421;103,604;-;token;1;
26.12.2017;0.222300;0.263538;0.222300;0.256352;105,604;-;token;1;
25.12.2017;0.186444;0.267827;0.186444;0.222267;261,218;-;token;1;
24.12.2017;0.150632;0.224378;0.119791;0.186042;221,917;-;token;1;
23.12.2017;0.112244;0.152935;0.112244;0.148871;42,499;-;token;1;
22.12.2017;0.146443;0.147645;0.077656;0.111327;39,202;-;token;1;
21.12.2017;0.151075;0.163730;0.132303;0.137216;39,052;-;token;1;
20.12.2017;0.107577;0.157954;0.093858;0.140533;78,529;-;token;1;
19.12.2017;0.113700;0.122547;0.102134;0.107692;50,047;-;token;1;
18.12.2017;0.105581;0.114205;0.092988;0.114043;15,704;-;token;1;
17.12.2017;0.092826;0.106924;0.088113;0.105720;29,814;-;token;1;
16.12.2017;0.088314;0.102614;0.086507;0.092535;11,816;-;token;1;
15.12.2017;0.092243;0.092395;0.076707;0.088149;18,811;-;token;1;
14.12.2017;0.079227;0.112131;0.071852;0.092310;12,765;-;token;1;
13.12.2017;0.097126;0.097126;0.074822;0.079269;15,758;-;token;1;
12.12.2017;0.092563;0.097751;0.079743;0.097059;26,116;-;token;1;
11.12.2017;0.084518;0.094380;0.083526;0.093160;21,151;-;token;1;
10.12.2017;0.082624;0.088862;0.073352;0.084422;23,576;-;token;1;
09.12.2017;0.076479;0.088571;0.072060;0.082359;9,889;-;token;1;
08.12.2017;0.065495;0.078133;0.062232;0.076481;12,933;-;token;1;
07.12.2017;0.075798;0.080537;0.064336;0.065400;17,447;-;token;1;
06.12.2017;0.077341;0.079147;0.074111;0.076062;31,955;-;token;1;
